3212682785	bq	684154047	bn	ar	0
3212682785	bq	684154047	bn	ab	0
3212682785	bq	684154047	bn	aO	0
3212682785	bq	1176391531	cf	au	0
1176391531	cf	1730788860	cl	aT	0
1176391531	cf	1730788860	cl	aW	0
3212682785	bq	2168226594	cf	au	0
1730788860	cl	2168226594	cf	ak	0
1730788860	cl	957438705	cl	at	0
2168226594	cf	957438705	cl	aT	0
3671965749	bq	684154047	bn	a7	0
684154047	bn	957438705	cl	am	0
582706089	ca	3671965749	bq	aH	0
684154047	bn	3573171755	bn	aM	0
3671965749	bq	3573171755	bn	ar	0
3671965749	bq	3573171755	bn	ab	0
3671965749	bq	3573171755	bn	aO	0
3671965749	bq	2195744111	cf	au	0
2195744111	cf	957438705	cl	aT	0
2195744111	cf	957438705	cl	aW	0
3671965749	bq	232291459	cf	au	0
957438705	cl	232291459	cf	ak	0
957438705	cl	4173014414	cl	at	0
232291459	cf	4173014414	cl	aT	0
1135146894	bq	3573171755	bn	a7	0
3573171755	bn	4173014414	cl	am	0
2485468163	ca	1135146894	bq	aH	0
3573171755	bn	2521525689	bn	aM	0
1135146894	bq	2521525689	bn	ar	0
1135146894	bq	2521525689	bn	ab	0
1135146894	bq	2521525689	bn	aO	0
1135146894	bq	3311801688	cf	au	0
3311801688	cf	4173014414	cl	aT	0
3311801688	cf	4173014414	cl	aW	0
1135146894	bq	2224115421	cf	au	0
4173014414	cl	2224115421	cf	ak	0
4173014414	cl	2284977106	cl	at	0
2224115421	cf	2284977106	cl	aT	0
1079224846	bq	2521525689	bn	a7	0
2521525689	bn	2284977106	cl	am	0
3056383307	ca	1079224846	bq	aH	0
2521525689	bn	3201039479	bn	aM	0
1079224846	bq	3201039479	bn	ar	0
1079224846	bq	3201039479	bn	ab	0
1079224846	bq	3201039479	bn	aO	0
1079224846	bq	3058410707	cf	au	0
3058410707	cf	2284977106	cl	aT	0
3058410707	cf	2284977106	cl	aW	0
1079224846	bq	1129606838	cf	au	0
2284977106	cl	1129606838	cf	ak	0
2284977106	cl	70132752	cl	at	0
1129606838	cf	70132752	cl	aT	0
3327569556	bq	3201039479	bn	a7	0
3201039479	bn	70132752	cl	am	0
2229758076	ca	3327569556	bq	aH	0
3201039479	bn	1489524379	bn	aM	0
3327569556	bq	1489524379	bn	ar	0
3327569556	bq	1489524379	bn	ab	0
3327569556	bq	1489524379	bn	aO	0
3327569556	bq	3635199224	cf	au	0
3635199224	cf	70132752	cl	aT	0
3635199224	cf	70132752	cl	aW	0
3327569556	bq	680042603	cf	au	0
70132752	cl	680042603	cf	ak	0
70132752	cl	4278937073	cl	at	0
680042603	cf	4278937073	cl	aT	0
565916406	bq	1489524379	bn	a7	0
1489524379	bn	4278937073	cl	am	0
2401935501	ca	565916406	bq	aH	0
1489524379	bn	4023239051	bn	aM	0
565916406	bq	4023239051	bn	ar	0
565916406	bq	4023239051	bn	ab	0
565916406	bq	4023239051	bn	aO	0
565916406	bq	1047062861	cf	au	0
1047062861	cf	4278937073	cl	aT	0
1047062861	cf	4278937073	cl	aW	0
565916406	bq	346436043	cf	au	0
4278937073	cl	346436043	cf	ak	0
4278937073	cl	1191990595	cl	at	0
346436043	cf	1191990595	cl	aT	0
4129985346	bq	4023239051	bn	a7	0
4023239051	bn	1191990595	cl	am	0
2387345779	ca	4129985346	bq	aH	0
4023239051	bn	35628908	bn	aM	0
4129985346	bq	35628908	bn	ar	0
4129985346	bq	35628908	bn	ab	0
4129985346	bq	35628908	bn	aO	0
4129985346	bq	362385715	cf	au	0
362385715	cf	1191990595	cl	aT	0
362385715	cf	1191990595	cl	aW	0
4129985346	bq	2322725433	cf	au	0
1191990595	cl	2322725433	cf	ak	0
1191990595	cl	3335844294	cl	at	0
2322725433	cf	3335844294	cl	aT	0
2648835286	bq	35628908	bn	a7	0
35628908	bn	3335844294	cl	am	0
699322860	ca	2648835286	bq	aH	0
35628908	bn	2912508792	bn	aM	0
2648835286	bq	2912508792	bn	ar	0
2648835286	bq	2912508792	bn	ab	0
2648835286	bq	2912508792	bn	aO	0
2648835286	bq	2031649665	cf	au	0
2031649665	cf	3335844294	cl	aT	0
2031649665	cf	3335844294	cl	aW	0
2648835286	bq	875374184	cf	au	0
3335844294	cl	875374184	cf	ak	0
3335844294	cl	4162511723	cl	at	0
875374184	cf	4162511723	cl	aT	0
1692378273	bq	2912508792	bn	a7	0
2912508792	bn	4162511723	cl	am	0
1721060060	ca	1692378273	bq	aH	0
2912508792	bn	886791331	bn	aM	0
1692378273	bq	886791331	bn	ar	0
1692378273	bq	886791331	bn	ab	0
1692378273	bq	886791331	bn	aO	0
1692378273	bq	3521563025	cf	au	0
3521563025	cf	4162511723	cl	aT	0
3521563025	cf	4162511723	cl	aW	0
1692378273	bq	3050022408	cf	au	0
4162511723	cl	3050022408	cf	ak	0
4162511723	cl	2561931173	cl	at	0
3050022408	cf	2561931173	cl	aT	0
2065432482	bq	886791331	bn	a7	0
886791331	bn	2561931173	cl	am	0
186460220	ca	2065432482	bq	aH	0
886791331	bn	1516148767	bn	aM	0
2065432482	bq	1516148767	bn	ar	0
2065432482	bq	1516148767	bn	ab	0
2065432482	bq	1516148767	bn	aO	0
2065432482	bq	1147627901	cf	au	0
1147627901	cf	2561931173	cl	aT	0
1147627901	cf	2561931173	cl	aW	0
2065432482	bq	844154651	cf	au	0
2561931173	cl	844154651	cf	ak	0
2561931173	cl	1639270445	cl	at	0
844154651	cf	1639270445	cl	aT	0
195578498	bq	1516148767	bn	a7	0
1516148767	bn	1639270445	cl	am	0
1895443046	ca	195578498	bq	aH	0
1516148767	bn	1472314217	bn	aM	0
195578498	bq	1472314217	bn	ar	0
195578498	bq	1472314217	bn	ab	0
195578498	bq	1472314217	bn	aO	0
195578498	bq	3622836585	cf	au	0
3622836585	cf	1639270445	cl	aT	0
3622836585	cf	1639270445	cl	aW	0
195578498	bq	2387094179	cf	au	0
1639270445	cl	2387094179	cf	ak	0
1639270445	cl	1028630768	cl	at	0
2387094179	cf	1028630768	cl	aT	0
1245443879	bq	1472314217	bn	a7	0
1472314217	bn	1028630768	cl	am	0
3919573908	ca	1245443879	bq	aH	0
1472314217	bn	353614009	bn	aM	0
1245443879	bq	353614009	bn	ar	0
1245443879	bq	353614009	bn	ab	0
1245443879	bq	353614009	bn	aO	0
1245443879	bq	876627935	cf	au	0
876627935	cf	1028630768	cl	aT	0
876627935	cf	1028630768	cl	aW	0
1245443879	bq	3931618953	cf	au	0
1028630768	cl	3931618953	cf	ak	0
1028630768	cl	4158719895	cl	at	0
3931618953	cf	4158719895	cl	aT	0
1269625217	bq	353614009	bn	aO	0
353614009	bn	4158719895	cl	am	0
353614009	bn	2247801364	bn	aM	0
1269625217	bq	2247801364	bn	a7	0
1513747419	ca	1269625217	bq	aH	0
1269625217	bq	2247801364	bn	ar	0
1269625217	bq	2247801364	bn	aO	0
1269625217	bq	2247801364	bn	ab	0
2942037573	cl	1684492624	cl	bc	0
1450297445	bq	2247801364	bn	a7	0
416127172	ca	1450297445	bq	aH	0
1450297445	bq	2247801364	bn	ar	0
1450297445	bq	2247801364	bn	aO	0
1450297445	bq	3797575136	cf	au	0
3797575136	cf	4158719895	cl	aT	0
3588437756	bq	2247801364	bn	aO	0
2247801364	bn	4158719895	cl	am	0
2247801364	bn	2349519336	bn	aM	0
3588437756	bq	2349519336	bn	a7	0
2719822675	ca	3588437756	bq	aH	0
3588437756	bq	2349519336	bn	ar	0
3588437756	bq	2349519336	bn	aO	0
3588437756	bq	2349519336	bn	ab	0
3936953628	bq	2349519336	bn	aO	0
1492906510	ca	3936953628	bq	aH	0
3936953628	bq	2349519336	bn	a7	0
3936953628	bq	2349519336	bn	ar	0
3936953628	bq	2349519336	bn	aO	0
3936953628	bq	2349519336	bn	ab	0
281297224	bq	2349519336	bn	a7	0
1680083169	ca	281297224	bq	aH	0
281297224	bq	2349519336	bn	ar	0
281297224	bq	2349519336	bn	aO	0
281297224	bq	2349519336	bn	ab	0
2547604011	bq	2349519336	bn	a7	0
1561893069	ca	2547604011	bq	aH	0
2547604011	bq	2349519336	bn	ar	0
2547604011	bq	2349519336	bn	aO	0
2547604011	bq	2349519336	bn	ab	0
4158719895	cl	2349519336	bn	aV	0
2349519336	bn	3373635152	bv	ag	0
3275148050	by	3373635152	bv	aH	0
2349519336	bn	3373635152	bv	ao	0
3373635152	bv	1960098146	bv	bd	0
2349519336	bn	2820053317	bv	ag	0
1155439769	by	2820053317	bv	aH	0
2349519336	bn	2820053317	bv	ao	0
2820053317	bv	3978398512	bv	bd	0
2349519336	bn	221455336	bn	aM	0
1041646652	bq	221455336	bn	a7	0
2221107936	ca	1041646652	bq	aH	0
1041646652	bq	221455336	bn	ar	0
1041646652	bq	221455336	bn	aO	0
1041646652	bq	221455336	bn	ab	0
75976878	bq	221455336	bn	aO	0
3889233974	bq	221455336	bn	a7	0
4256384034	ca	3889233974	bq	aH	0
3889233974	bq	221455336	bn	ar	0
3889233974	bq	221455336	bn	aO	0
3889233974	bq	221455336	bn	ab	0
75976878	bq	221455336	bn	a7	0
118266352	ca	75976878	bq	aH	0
75976878	bq	221455336	bn	ar	0
75976878	bq	221455336	bn	aO	0
75976878	bq	221455336	bn	ab	0
4225726219	bq	221455336	bn	a7	0
4225726219	bq	221455336	bn	ar	0
4225726219	bq	221455336	bn	aO	0
4225726219	bq	3456059761	cf	au	0
4158719895	cl	1474369936	cl	at	0
3456059761	cf	1474369936	cl	aT	0
3750066945	bq	221455336	bn	a7	0
221455336	bn	1474369936	cl	am	0
2161583211	ca	3750066945	bq	aH	0
221455336	bn	3978918410	bn	aM	0
3750066945	bq	3978918410	bn	ar	0
3750066945	bq	3978918410	bn	ab	0
3750066945	bq	3978918410	bn	aO	0
3750066945	bq	4252773412	cf	au	0
4252773412	cf	1474369936	cl	aT	0
4252773412	cf	1474369936	cl	aW	0
3750066945	bq	2758312405	cf	au	0
1474369936	cl	2758312405	cf	ak	0
1474369936	cl	2638636558	cl	at	0
2758312405	cf	2638636558	cl	aT	0
2346222781	bq	3978918410	bn	a7	0
3978918410	bn	2638636558	cl	am	0
4276550951	ca	2346222781	bq	aH	0
3978918410	bn	2117239444	bn	aM	0
2346222781	bq	2117239444	bn	ar	0
2346222781	bq	2117239444	bn	aO	0
2346222781	bq	2117239444	bn	ab	0
4225726219	bq	2117239444	bn	a7	0
4225726219	bq	2117239444	bn	ar	0
4225726219	bq	2117239444	bn	aO	0
4225726219	bq	1738907080	cf	au	0
1738907080	cf	2638636558	cl	aT	0
2302531154	bq	2117239444	bn	a7	0
2117239444	bn	2638636558	cl	am	0
2811158819	ca	2302531154	bq	aH	0
2117239444	bn	2874880374	bn	aM	0
2302531154	bq	2874880374	bn	ar	0
2302531154	bq	2874880374	bn	ab	0
2302531154	bq	2874880374	bn	aO	0
2302531154	bq	2474339223	cf	au	0
2474339223	cf	2638636558	cl	aT	0
2474339223	cf	2638636558	cl	aW	0
2302531154	bq	3032780405	cf	au	0
2638636558	cl	3032780405	cf	ak	0
2638636558	cl	555172647	cl	at	0
3032780405	cf	555172647	cl	aT	0
4225726219	bq	2874880374	bn	a7	0
2874880374	bn	555172647	cl	am	0
2874880374	bn	3454216328	bn	aM	0
4225726219	bq	3454216328	bn	ar	0
4225726219	bq	3454216328	bn	aO	0
4225726219	bq	4045606251	cf	au	0
4045606251	cf	555172647	cl	aT	0
3827366433	bq	3454216328	bn	a7	0
3454216328	bn	555172647	cl	am	0
1094270038	ca	3827366433	bq	aH	0
3454216328	bn	3676136861	bn	aM	0
3827366433	bq	3676136861	bn	ar	0
3827366433	bq	3676136861	bn	ab	0
3827366433	bq	3676136861	bn	aO	0
3827366433	bq	899419262	cf	au	0
899419262	cf	555172647	cl	aT	0
899419262	cf	555172647	cl	aW	0
3827366433	bq	2498262625	cf	au	0
555172647	cl	2498262625	cf	ak	0
555172647	cl	1457366913	cl	at	0
2498262625	cf	1457366913	cl	aT	0
3470971761	bq	3676136861	bn	a7	0
3676136861	bn	1457366913	cl	am	0
1724346628	ca	3470971761	bq	aH	0
3676136861	bn	4024140601	bn	aM	0
3470971761	bq	4024140601	bn	ar	0
3470971761	bq	4024140601	bn	ab	0
3470971761	bq	4024140601	bn	aO	0
3470971761	bq	3326415684	cf	au	0
3326415684	cf	1457366913	cl	aT	0
3326415684	cf	1457366913	cl	aW	0
3470971761	bq	175669483	cf	au	0
1457366913	cl	175669483	cf	ak	0
1457366913	cl	2561254283	cl	at	0
175669483	cf	2561254283	cl	aT	0
2561254283	cl	4024140601	bn	aV	0
4024140601	bn	1438507102	bv	ag	0
596487022	by	1438507102	bv	aH	0
4024140601	bn	1438507102	bv	ao	0
4024140601	bn	1438507102	bv	a0	0
1438507102	bv	1328814949	ce	aY	0
1438507102	bv	2632951384	ce	aY	0
1438507102	bv	2551671477	bv	at	0
2383575986	ce	2551671477	bv	a3	0
4024140601	bn	2551671477	bv	x1	0
4024140601	bn	472444472	bn	aM	0
2551671477	bv	472444472	bn	ac	0
2561254283	cl	2068043590	cl	at	0
472444472	bn	2068043590	cl	am	0
472444472	bn	476989576	bn	aM	0
2551671477	bv	476989576	bn	a5	0
2551671477	bv	3734184513	bv	at	0
450419288	ce	3734184513	bv	a3	0
2068043590	cl	476989576	bn	aV	0
476989576	bn	3734184513	bv	x1	0
476989576	bn	3183285846	bn	aM	0
3734184513	bv	3183285846	bn	ac	0
3734184513	bv	3183285846	bn	a5	0
3734184513	bv	3740959715	bv	bd	0
2068043590	cl	3183285846	bn	aV	0
3183285846	bn	3336779777	bv	ag	0
3879896789	by	3336779777	bv	aH	0
3183285846	bn	3336779777	bv	ao	0
3336779777	bv	3596147530	ce	aY	0
3336779777	bv	4195618209	bv	at	0
1107805256	ce	4195618209	bv	a3	0
3183285846	bn	4195618209	bv	aX	0
3183285846	bn	4195618209	bv	a0	0
4195618209	bv	1713870126	ce	aY	0
4195618209	bv	3897635975	bv	at	0
702504926	ce	3897635975	bv	a3	0
2562496109	ce	3897635975	bv	a3	0
3183285846	bn	2074451722	bn	aM	0
3897635975	bv	2074451722	bn	a5	0
3897635975	bv	2074451722	bn	a2	0
3897635975	bv	2074451722	bn	a5	0
3897635975	bv	2074451722	bn	a2	0
3897635975	bv	2074451722	bn	a5	0
281297224	bq	2074451722	bn	aO	0
75976878	bq	2074451722	bn	aO	0
2346222781	bq	2074451722	bn	a7	0
2346222781	bq	2074451722	bn	ar	0
2346222781	bq	2074451722	bn	aO	0
2346222781	bq	2074451722	bn	ab	0
2068043590	cl	2074451722	bn	aV	0
2074451722	bn	188135841	bv	ag	0
3982540061	by	188135841	bv	aH	0
2074451722	bn	188135841	bv	ao	0
2074451722	bn	188135841	bv	a0	0
188135841	bv	1666248531	ce	aY	0
188135841	bv	1149152842	ce	aY	0
188135841	bv	1229954438	bv	at	0
1376920037	ce	1229954438	bv	a3	0
2074451722	bn	1229954438	bv	x1	0
2074451722	bn	219518264	bn	aM	0
1229954438	bv	219518264	bn	ac	0
1229954438	bv	219518264	bn	a5	0
1229954438	bv	3388573428	bv	at	0
1259615690	ce	3388573428	bv	a3	0
2068043590	cl	219518264	bn	aV	0
219518264	bn	3388573428	bv	x1	0
219518264	bn	4116919538	bn	aM	0
3388573428	bv	4116919538	bn	ac	0
3388573428	bv	4116919538	bn	a5	0
3388573428	bv	3256083723	bv	bd	0
2068043590	cl	4116919538	bn	aV	0
4116919538	bn	3649325494	bv	ag	0
2167605441	by	3649325494	bv	aH	0
4116919538	bn	3649325494	bv	an	0
4116919538	bn	3649325494	bv	a0	0
4116919538	bn	633932582	bn	aM	0
3649325494	bv	633932582	bn	a5	0
3649325494	bv	3694015620	bv	bd	0
2068043590	cl	633932582	bn	aV	0
633932582	bn	1215608743	bv	ag	0
39424881	by	1215608743	bv	aH	0
633932582	bn	1215608743	bv	ao	0
1215608743	bv	177113506	bv	bd	0
633932582	bn	2841662381	bv	ag	0
1225332827	by	2841662381	bv	aH	0
633932582	bn	2841662381	bv	ao	0
2841662381	bv	2065522335	ce	aY	0
2841662381	bv	1962564819	bv	at	0
560997971	ce	1962564819	bv	a3	0
633932582	bn	1962564819	bv	aX	0
633932582	bn	1962564819	bv	a0	0
1962564819	bv	2779201890	ce	aY	0
1962564819	bv	3536204662	bv	at	0
2634352562	ce	3536204662	bv	a3	0
459067381	ce	3536204662	bv	a3	0
633932582	bn	594064232	bn	aM	0
3536204662	bv	594064232	bn	a5	0
3536204662	bv	594064232	bn	a2	0
3536204662	bv	594064232	bn	a5	0
3536204662	bv	594064232	bn	a2	0
3536204662	bv	594064232	bn	a5	0
3897635975	bv	20074385	ce	aY	0
3897635975	bv	159417360	bv	bd	0
3206810771	bq	594064232	bn	ar	0
2427931359	bq	594064232	bn	a7	0
4281590239	ca	2427931359	bq	aH	0
2427931359	bq	594064232	bn	ar	0
2427931359	bq	594064232	bn	aO	0
2068043590	cl	2085604788	cl	at	0
2427931359	bq	2085604788	cl	aT	0
3536204662	bv	594064232	bn	a5	0
594064232	bn	2085604788	cl	am	0
594064232	bn	1170118844	bn	aM	0
3536204662	bv	1170118844	bn	a2	0
3536204662	bv	1170118844	bn	a5	0
3536204662	bv	1170118844	bn	a2	0
3536204662	bv	1170118844	bn	a5	0
1577083230	ca	3206810771	bq	aH	0
3206810771	bq	1170118844	bn	aO	0
2427931359	bq	2085604788	cl	aU	0
2085604788	cl	1170118844	bn	aV	0
3206810771	bq	1224823067	bq	at	0
1170118844	bn	1224823067	bq	ad	0
3536204662	bv	783208959	bv	at	0
745012909	ce	783208959	bv	a3	0
1152109053	ce	783208959	bv	a3	0
1170118844	bn	2672153354	bn	aM	0
783208959	bv	2672153354	bn	a2	0
2085604788	cl	2982156853	cl	at	0
2672153354	bn	2982156853	cl	am	0
2672153354	bn	1993398187	bn	aM	0
783208959	bv	1993398187	bn	a5	0
2427931359	bq	2982156853	cl	aU	0
2982156853	cl	1993398187	bn	aV	0
783208959	bv	2191302826	bv	at	0
4213185804	ce	2191302826	bv	a3	0
2191302826	bv	1993398187	bn	a5	0
2982156853	cl	3460031487	cl	at	0
1993398187	bn	3460031487	cl	am	0
1993398187	bn	3437726930	bn	aM	0
2191302826	bv	3437726930	bn	a2	0
2191302826	bv	3437726930	bn	a5	0
2191302826	bv	3437726930	bn	a2	0
2191302826	bv	3437726930	bn	a5	0
2191302826	bv	3437726930	bn	a2	0
2191302826	bv	3437726930	bn	a5	0
2427931359	bq	3460031487	cl	aU	0
3460031487	cl	3437726930	bn	aV	0
2191302826	bv	2530945658	bv	at	0
939412309	ce	2530945658	bv	a3	0
2530945658	bv	3437726930	bn	a2	0
3460031487	cl	2289456087	cl	at	0
3437726930	bn	2289456087	cl	am	0
3437726930	bn	3109794569	bn	aM	0
2530945658	bv	3109794569	bn	a5	0
2427931359	bq	2289456087	cl	aU	0
2289456087	cl	3109794569	bn	aV	0
2530945658	bv	3109794569	bn	a2	0
2289456087	cl	2094030481	cl	at	0
3109794569	bn	2094030481	cl	am	0
3109794569	bn	3900693031	bn	aM	0
2530945658	bv	3900693031	bn	a5	0
2427931359	bq	2094030481	cl	aU	0
2094030481	cl	3900693031	bn	aV	0
2530945658	bv	3565118856	bv	at	0
4175755160	ce	3565118856	bv	a3	0
3565118856	bv	3900693031	bn	a2	0
2094030481	cl	286661212	cl	at	0
3900693031	bn	286661212	cl	am	0
3900693031	bn	2052169148	bn	aM	0
3565118856	bv	2052169148	bn	a5	0
2427931359	bq	286661212	cl	aU	0
286661212	cl	2052169148	bn	aV	0
3565118856	bv	2052169148	bn	a5	0
286661212	cl	1230727997	cl	at	0
2052169148	bn	1230727997	cl	am	0
2052169148	bn	3699515090	bn	aM	0
3565118856	bv	3699515090	bn	a2	0
3565118856	bv	3699515090	bn	a5	0
3565118856	bv	3699515090	bn	a2	0
3565118856	bv	3699515090	bn	a5	0
3565118856	bv	3699515090	bn	a2	0
3565118856	bv	3699515090	bn	a5	0
2427931359	bq	1230727997	cl	aU	0
1230727997	cl	3699515090	bn	aV	0
3565118856	bv	3746994275	bv	at	0
848533188	ce	3746994275	bv	a3	0
3746994275	bv	3699515090	bn	a5	0
1230727997	cl	3927872557	cl	at	0
3699515090	bn	3927872557	cl	am	0
3699515090	bn	354327526	bn	aM	0
3746994275	bv	354327526	bn	a2	0
3746994275	bv	354327526	bn	a5	0
3746994275	bv	354327526	bn	a2	0
3746994275	bv	354327526	bn	a5	0
3746994275	bv	354327526	bn	a2	0
3746994275	bv	354327526	bn	a5	0
2427931359	bq	3927872557	cl	aU	0
3927872557	cl	354327526	bn	aV	0
3746994275	bv	9948279	bv	at	0
2323302521	ce	9948279	bv	a3	0
2418726236	ce	9948279	bv	a3	0
2430619219	ce	9948279	bv	a3	0
9948279	bv	354327526	bn	a2	0
3927872557	cl	2123547850	cl	at	0
354327526	bn	2123547850	cl	am	0
354327526	bn	30426976	bn	aM	0
9948279	bv	30426976	bn	a5	0
2427931359	bq	2123547850	cl	aU	0
2123547850	cl	30426976	bn	aV	0
9948279	bv	3145330479	bv	at	0
3698415283	ce	3145330479	bv	a3	0
1298056406	ce	3145330479	bv	a3	0
3145330479	bv	30426976	bn	a2	0
2123547850	cl	1238554071	cl	at	0
30426976	bn	1238554071	cl	am	0
30426976	bn	1150181459	bn	aM	0
3145330479	bv	1150181459	bn	a5	0
2427931359	bq	1238554071	cl	aU	0
1238554071	cl	1150181459	bn	aV	0
3145330479	bv	1150181459	bn	a5	0
1238554071	cl	1942137519	cl	at	0
1150181459	bn	1942137519	cl	am	0
1150181459	bn	3300184014	bn	aM	0
3145330479	bv	3300184014	bn	a2	0
3145330479	bv	3300184014	bn	a5	0
3145330479	bv	3300184014	bn	a2	0
3145330479	bv	3300184014	bn	a5	0
3145330479	bv	3300184014	bn	a2	0
3145330479	bv	3300184014	bn	a5	0
2427931359	bq	1942137519	cl	aU	0
1942137519	cl	3300184014	bn	aV	0
3145330479	bv	3300184014	bn	a5	0
1942137519	cl	223912780	cl	at	0
3300184014	bn	223912780	cl	am	0
3300184014	bn	3491669624	bn	aM	0
3145330479	bv	3491669624	bn	a2	0
3145330479	bv	3491669624	bn	a5	0
3145330479	bv	3491669624	bn	a2	0
3145330479	bv	3491669624	bn	a5	0
3145330479	bv	3491669624	bn	a2	0
3145330479	bv	3491669624	bn	a5	0
2427931359	bq	223912780	cl	aU	0
223912780	cl	3491669624	bn	aV	0
3145330479	bv	3491669624	bn	a2	0
223912780	cl	3960214177	cl	at	0
3491669624	bn	3960214177	cl	am	0
3491669624	bn	3907651937	bn	aM	0
3145330479	bv	3907651937	bn	a5	0
2427931359	bq	3960214177	cl	aU	0
3960214177	cl	3907651937	bn	aV	0
3145330479	bv	3907651937	bn	a5	0
3960214177	cl	136798975	cl	at	0
3907651937	bn	136798975	cl	am	0
3907651937	bn	4259989895	bn	aM	0
3145330479	bv	4259989895	bn	a2	0
3145330479	bv	4259989895	bn	a5	0
3145330479	bv	4259989895	bn	a2	0
3145330479	bv	4259989895	bn	a5	0
3145330479	bv	4259989895	bn	a2	0
3145330479	bv	4259989895	bn	a5	0
2427931359	bq	136798975	cl	aU	0
136798975	cl	4259989895	bn	aV	0
3145330479	bv	4259989895	bn	a2	0
136798975	cl	2840649322	cl	at	0
4259989895	bn	2840649322	cl	am	0
4259989895	bn	788168953	bn	aM	0
3145330479	bv	788168953	bn	a5	0
2427931359	bq	2840649322	cl	aU	0
2840649322	cl	788168953	bn	aV	0
3145330479	bv	788168953	bn	a5	0
2840649322	cl	819454743	cl	at	0
788168953	bn	819454743	cl	am	0
788168953	bn	1505388738	bn	aM	0
3145330479	bv	1505388738	bn	a2	0
3145330479	bv	1505388738	bn	a5	0
3145330479	bv	1505388738	bn	a2	0
3145330479	bv	1505388738	bn	a5	0
3145330479	bv	1505388738	bn	a2	0
3145330479	bv	1505388738	bn	a5	0
2427931359	bq	819454743	cl	aU	0
819454743	cl	1505388738	bn	aV	0
3145330479	bv	1505388738	bn	a5	0
819454743	cl	548113088	cl	at	0
1505388738	bn	548113088	cl	am	0
1505388738	bn	4206260651	bn	aM	0
3145330479	bv	4206260651	bn	a2	0
3145330479	bv	4206260651	bn	a5	0
3145330479	bv	4206260651	bn	a2	0
3145330479	bv	4206260651	bn	a5	0
3145330479	bv	4206260651	bn	a2	0
3145330479	bv	4206260651	bn	a5	0
2427931359	bq	548113088	cl	aU	0
548113088	cl	4206260651	bn	aV	0
3145330479	bv	4206260651	bn	a5	0
548113088	cl	503256728	cl	at	0
4206260651	bn	503256728	cl	am	0
4206260651	bn	3531731061	bn	aM	0
3145330479	bv	3531731061	bn	a2	0
3145330479	bv	3531731061	bn	a5	0
3145330479	bv	2165656672	bv	at	0
3722001566	ce	2165656672	bv	a3	0
112811931	ce	2165656672	bv	a3	0
2165656672	bv	3531731061	bn	a2	0
2165656672	bv	3531731061	bn	a5	0
2165656672	bv	3531731061	bn	a2	0
2165656672	bv	3531731061	bn	a5	0
2427931359	bq	503256728	cl	aU	0
503256728	cl	3531731061	bn	aV	0
2165656672	bv	3531731061	bn	a5	0
503256728	cl	4256802938	cl	at	0
3531731061	bn	4256802938	cl	am	0
3531731061	bn	658904271	bn	aM	0
2165656672	bv	658904271	bn	a2	0
2165656672	bv	658904271	bn	a5	0
2165656672	bv	658904271	bn	a2	0
2165656672	bv	658904271	bn	a5	0
2165656672	bv	658904271	bn	a2	0
2165656672	bv	658904271	bn	a5	0
2427931359	bq	4256802938	cl	aU	0
4256802938	cl	658904271	bn	aV	0
2165656672	bv	658904271	bn	a2	0
4256802938	cl	147610827	cl	at	0
658904271	bn	147610827	cl	am	0
658904271	bn	3451600377	bn	aM	0
2165656672	bv	3451600377	bn	a5	0
2427931359	bq	147610827	cl	aU	0
